,Unnamed: 0,Classifier,Target,Choice,Edge,Feature Selection,Type of feature,Percentage,Refit Metric,Num edges,train_balanced_accuracy,train_accuracy,train_f1_weighted,train_roc_auc_ovr_weighted,test_balanced_accuracy,test_accuracy,test_f1_weighted,test_roc_auc_ovr_weighted
478,478,MLP,Extraversion,test throw median,pearson,solver,mean_FA,2.324,balanced_accuracy,81,100.0,100.0,100.0,100.0,56.57899999999999,56.757,60.0,54.093999999999994
479,479,MLP,Extraversion,test throw median,pearson,solver,mean_strl,2.266,balanced_accuracy,79,75.794,76.923,70.968,85.251,43.275,43.243,43.243,48.246
480,480,MLP,Openness,test throw median,pearson,solver,mean_FA,2.18,balanced_accuracy,76,69.015,69.62,64.706,76.19,43.75,41.667,32.258,46.562
481,481,MLP,Conscientiousness,test throw median,pearson,solver,mean_strl,2.151,balanced_accuracy,75,100.0,100.0,100.0,100.0,52.381,51.428999999999995,48.485,42.177
482,482,MLP,Conscientiousness,test throw median,pearson,solver,mean_FA,2.123,balanced_accuracy,74,82.581,82.5,82.051,94.361,46.428999999999995,45.714,42.424,47.278999999999996
483,483,MLP,Agreeableness,test throw median,pearson,solver,mean_strl,2.094,balanced_accuracy,73,100.0,100.0,100.0,100.0,58.604,56.41,63.83,53.571000000000005
484,484,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,2.065,balanced_accuracy,72,100.0,100.0,100.0,100.0,47.47,46.667,47.826,51.215
485,485,MLP,Openness,test throw median,pearson,solver,mean_strl,2.037,balanced_accuracy,71,100.0,100.0,100.0,100.0,45.0,44.443999999999996,44.443999999999996,39.375
486,486,MLP,Extraversion,test throw median,pearson,solver,mean_FA,1.9509999999999998,balanced_accuracy,68,100.0,100.0,100.0,100.0,35.234,35.135,33.333,39.181
487,487,MLP,Agreeableness,test throw median,pearson,solver,mean_FA,1.922,balanced_accuracy,67,86.17399999999999,86.301,84.848,94.318,36.039,35.897,44.443999999999996,35.065
488,488,MLP,Openness,test throw median,pearson,solver,mean_FA,1.865,balanced_accuracy,65,72.426,73.418,66.667,83.719,43.75,41.667,32.258,45.0
489,489,MLP,Agreeableness,test throw median,pearson,solver,mean_strl,1.8359999999999999,balanced_accuracy,64,100.0,100.0,100.0,100.0,41.558,35.897,39.024,44.156000000000006
490,490,MLP,Conscientiousness,test throw median,pearson,solver,mean_FA,1.807,balanced_accuracy,63,100.0,100.0,100.0,100.0,54.762,54.286,50.0,51.701
491,491,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,1.7790000000000001,balanced_accuracy,62,79.668,80.247,77.143,82.555,56.073,53.333,48.78,55.06100000000001
492,492,MLP,Neuroticism,test throw median,pearson,solver,num_streamlines,1.75,balanced_accuracy,61,75.829,76.543,72.464,87.715,42.409,40.0,34.146,46.964
493,493,MLP,Extraversion,test throw median,pearson,solver,mean_strl,1.7209999999999999,balanced_accuracy,60,80.15899999999999,80.76899999999999,77.612,90.675,38.158,37.838,30.303,43.275
494,494,MLP,Openness,test throw median,pearson,solver,mean_strl,1.692,balanced_accuracy,59,70.689,70.88600000000001,68.493,80.373,45.625,44.443999999999996,41.176,52.188
495,495,MLP,Agreeableness,test throw median,pearson,solver,mean_FA,1.6640000000000001,balanced_accuracy,58,80.37899999999999,80.822,78.125,88.939,41.396,43.59,54.167,41.233999999999995
496,496,MLP,Extraversion,test throw median,pearson,solver,mean_FA,1.578,balanced_accuracy,55,100.0,100.0,100.0,100.0,54.24,54.053999999999995,51.428999999999995,59.942
497,497,MLP,Conscientiousness,test throw median,pearson,solver,mean_FA,1.5490000000000002,balanced_accuracy,54,77.569,77.5,76.923,86.02799999999999,48.81,51.428999999999995,37.037,42.857
498,498,MLP,Openness,test throw median,pearson,solver,mean_strl,1.52,balanced_accuracy,53,81.885,82.27799999999999,80.0,88.16,45.625,44.443999999999996,41.176,51.875
499,499,MLP,Openness,test throw median,pearson,solver,mean_FA,1.492,balanced_accuracy,52,100.0,100.0,100.0,100.0,48.125,47.222,45.714,53.438
500,500,MLP,Agreeableness,test throw median,pearson,solver,mean_FA,1.463,balanced_accuracy,51,100.0,100.0,100.0,100.0,57.63,58.974,68.0,46.104
501,501,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,1.4340000000000002,balanced_accuracy,50,62.592,65.432,44.0,84.95100000000001,46.66,40.0,6.897,44.13
502,502,MLP,Extraversion,test throw median,pearson,solver,mean_strl,1.406,balanced_accuracy,49,85.516,85.897,84.05799999999999,96.429,59.942,59.458999999999996,51.613,59.06399999999999
503,503,MLP,Neuroticism,test throw median,pearson,solver,mean_strl,1.291,balanced_accuracy,45,77.181,77.778,74.286,85.811,45.547,44.443999999999996,44.443999999999996,38.056999999999995
504,504,MLP,Openness,test throw median,pearson,solver,mean_FA,1.262,balanced_accuracy,44,100.0,100.0,100.0,100.0,56.875,55.556000000000004,52.941,54.375
505,505,MLP,Extraversion,test throw median,pearson,solver,mean_FA,1.234,balanced_accuracy,43,71.825,73.077,65.574,83.929,43.567,43.243,36.364000000000004,45.614
506,506,MLP,Agreeableness,test throw median,pearson,solver,mean_FA,1.205,balanced_accuracy,42,100.0,100.0,100.0,100.0,40.422,46.153999999999996,58.824,34.74
507,507,MLP,Extraversion,test throw median,pearson,solver,mean_strl,1.176,balanced_accuracy,41,71.032,71.795,66.667,85.185,45.906000000000006,45.946000000000005,47.368,54.386
508,508,MLP,Extraversion,test throw median,pearson,solver,num_streamlines,1.147,balanced_accuracy,40,72.024,73.077,66.667,87.566,56.871,56.757,55.556000000000004,46.49100000000001
509,509,MLP,Conscientiousness,test throw median,pearson,solver,mean_FA,1.061,balanced_accuracy,37,100.0,100.0,100.0,100.0,47.619,48.571000000000005,40.0,45.918
510,510,MLP,Conscientiousness,test throw median,pearson,solver,mean_FA,1.033,balanced_accuracy,36,68.484,68.75,65.753,76.128,45.238,45.714,38.71,40.816
511,511,MLP,Agreeableness,test throw median,pearson,solver,mean_FA,1.004,balanced_accuracy,35,82.15899999999999,82.19200000000001,80.597,88.63600000000001,40.422,46.153999999999996,58.824,44.156000000000006
512,512,MLP,Openness,test throw median,pearson,solver,mean_FA,0.975,balanced_accuracy,34,69.176,69.62,65.714,79.215,40.0,38.889,35.294000000000004,46.875
513,513,MLP,Conscientiousness,test throw median,pearson,solver,mean_strl,0.9470000000000001,balanced_accuracy,33,76.003,76.25,73.973,80.702,40.476,40.0,36.364000000000004,44.218
514,514,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,0.9179999999999999,balanced_accuracy,32,64.373,66.667,50.909,83.6,53.138000000000005,46.667,20.0,45.748999999999995
515,515,MLP,Openness,test throw median,pearson,solver,mean_FA,0.8029999999999999,balanced_accuracy,28,67.503,68.354,61.538000000000004,73.423,40.625,38.889,31.25,43.125
516,516,MLP,Agreeableness,test throw median,pearson,solver,mean_FA,0.775,balanced_accuracy,27,80.64399999999999,80.822,78.788,89.242,26.948,30.769000000000002,42.553000000000004,24.675
517,517,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,0.746,balanced_accuracy,26,69.994,71.605,62.295,82.064,57.49,53.333,43.243,62.753
518,518,MLP,Extraversion,test throw median,pearson,solver,mean_FA,0.7170000000000001,balanced_accuracy,25,100.0,100.0,100.0,100.0,51.023,51.351000000000006,57.143,45.906000000000006
519,519,MLP,Openness,test throw median,pearson,solver,mean_FA,0.602,balanced_accuracy,21,67.503,68.354,61.538000000000004,72.65100000000001,43.75,41.667,32.258,36.25
520,520,MLP,Agreeableness,test throw median,pearson,solver,mean_FA,0.574,balanced_accuracy,20,63.258,64.384,56.667,70.303,25.162,28.205,39.13,21.753
521,521,MLP,Neuroticism,test throw median,pearson,solver,mean_FA,0.545,balanced_accuracy,19,100.0,100.0,100.0,100.0,56.073,53.333,48.78,53.239
522,522,MLP,Agreeableness,test throw median,pearson,solver,num_streamlines,0.488,balanced_accuracy,17,78.598,79.452,75.41,85.682,54.058,53.846000000000004,62.5,52.597
523,523,MLP,Agreeableness,test throw median,pearson,solver,mean_FA,0.43,balanced_accuracy,15,55.606,58.903999999999996,31.818,70.60600000000001,48.052,33.333,23.529,30.844
524,524,MLP,Openness,test throw median,pearson,solver,mean_FA,0.402,balanced_accuracy,14,65.991,67.089,58.065,73.81,43.75,41.667,32.258,52.5
525,525,MLP,Agreeableness,test throw median,pearson,solver,mean_FA,0.287,balanced_accuracy,10,100.0,100.0,100.0,100.0,38.799,35.897,41.86,42.532
526,526,MLP,Conscientiousness,test throw median,pearson,solver,mean_strl,0.258,balanced_accuracy,9,64.286,65.0,57.576,71.241,54.762,57.143,44.443999999999996,49.32
527,527,MLP,Extraversion,test throw median,pearson,solver,mean_strl,0.22899999999999998,balanced_accuracy,8,100.0,100.0,100.0,100.0,40.643,40.541,38.889,45.028999999999996
528,528,MLP,Agreeableness,test throw median,pearson,solver,mean_FA,0.172,balanced_accuracy,6,56.931999999999995,58.903999999999996,44.443999999999996,71.742,37.013000000000005,33.333,38.095,29.221
529,529,MLP,Conscientiousness,test throw median,pearson,solver,mean_strl,0.14300000000000002,balanced_accuracy,5,64.411,65.0,58.824,74.687,50.0,51.428999999999995,41.379,39.116
530,530,MLP,Openness,keep median,pearson,solver,mean_FA,4.532,balanced_accuracy,158,95.07700000000001,94.93700000000001,94.73700000000001,96.84700000000001,49.074,48.93600000000001,52.0,52.593
531,531,MLP,Extraversion,keep median,pearson,solver,num_streamlines,4.475,balanced_accuracy,156,94.84100000000001,94.87200000000001,94.444,99.603,62.088,59.574,51.282,60.989
532,532,MLP,Extraversion,keep median,pearson,solver,mean_strl,4.418,balanced_accuracy,154,85.119,85.897,83.07700000000001,94.31200000000001,52.106,51.06399999999999,48.888999999999996,51.282
533,533,MLP,Agreeableness,keep median,pearson,solver,mean_FA,4.388999999999999,balanced_accuracy,153,100.0,100.0,100.0,100.0,41.855,46.809,59.016000000000005,43.213
534,534,MLP,Conscientiousness,keep median,pearson,solver,mean_strl,4.36,balanced_accuracy,152,100.0,100.0,100.0,100.0,46.739,46.809,44.443999999999996,43.11600000000001
535,535,MLP,Neuroticism,keep median,pearson,solver,mean_FA,4.332,balanced_accuracy,151,79.238,80.247,75.758,90.971,38.704,34.043,11.429,37.963
536,536,MLP,Openness,keep median,pearson,solver,mean_strl,4.303,balanced_accuracy,150,76.319,77.215,71.875,92.27799999999999,65.37,61.702,55.0,60.185
537,537,MLP,Openness,keep median,pearson,solver,num_streamlines,4.274,balanced_accuracy,149,92.535,92.405,92.105,98.26299999999999,47.87,46.809,46.809,46.481
538,538,MLP,Neuroticism,keep median,pearson,solver,mean_strl,4.188,balanced_accuracy,146,90.756,91.35799999999999,89.855,96.929,65.278,63.83,63.83,68.889
539,539,MLP,Agreeableness,keep median,pearson,solver,mean_strl,4.131,balanced_accuracy,144,100.0,100.0,100.0,100.0,38.348,38.298,47.273,33.484
540,540,MLP,Conscientiousness,keep median,pearson,solver,mean_FA,4.102,balanced_accuracy,143,100.0,100.0,100.0,100.0,59.692,59.574,61.224,61.232
541,541,MLP,Openness,keep median,pearson,solver,mean_FA,4.073,balanced_accuracy,142,100.0,100.0,100.0,100.0,59.63,59.574,62.745,57.407
542,542,MLP,Neuroticism,keep median,pearson,solver,mean_strl,4.016,balanced_accuracy,140,84.859,85.185,83.333,89.005,51.667,48.93600000000001,42.857,52.407
543,543,MLP,Conscientiousness,keep median,pearson,solver,num_streamlines,3.987,balanced_accuracy,139,86.96700000000001,87.5,85.294,95.48899999999999,35.96,36.17,28.570999999999998,37.5
544,544,MLP,Agreeableness,keep median,pearson,solver,mean_FA,3.9589999999999996,balanced_accuracy,138,95.0,94.521,94.286,98.03,59.615,55.318999999999996,61.818000000000005,62.443000000000005
545,545,MLP,Conscientiousness,keep median,pearson,solver,mean_strl,3.9010000000000002,balanced_accuracy,136,84.461,85.0,82.353,95.73899999999999,48.732,48.93600000000001,42.857,53.08
546,546,MLP,Openness,keep median,pearson,solver,mean_strl,3.844,balanced_accuracy,134,77.831,78.48100000000001,74.627,90.79799999999999,57.87,55.318999999999996,51.163000000000004,67.222
547,547,MLP,Openness,keep median,pearson,solver,num_streamlines,3.787,balanced_accuracy,132,89.994,89.87299999999999,89.47399999999999,95.238,52.778,53.191,57.692,54.074
548,548,MLP,Neuroticism,keep median,pearson,solver,mean_FA,3.758,balanced_accuracy,131,100.0,100.0,100.0,100.0,52.315,48.93600000000001,40.0,46.481
549,549,MLP,Agreeableness,keep median,pearson,solver,mean_strl,3.7289999999999996,balanced_accuracy,130,95.985,95.89,95.522,99.318,54.638000000000005,44.681000000000004,45.833,60.407
550,550,MLP,Conscientiousness,keep median,pearson,solver,mean_FA,3.701,balanced_accuracy,129,100.0,100.0,100.0,100.0,46.83,46.809,46.809,46.376999999999995
551,551,MLP,Neuroticism,keep median,pearson,solver,mean_FA,3.6430000000000002,balanced_accuracy,127,100.0,100.0,100.0,100.0,44.167,42.553000000000004,40.0,49.63
552,552,MLP,Agreeableness,keep median,pearson,solver,mean_strl,3.614,balanced_accuracy,126,100.0,100.0,100.0,100.0,44.57,40.426,46.153999999999996,40.498000000000005
553,553,MLP,Extraversion,keep median,pearson,solver,mean_strl,3.557,balanced_accuracy,124,86.31,87.179,84.375,97.685,47.802,46.809,44.443999999999996,42.308
554,554,MLP,Agreeableness,keep median,pearson,solver,mean_FA,3.528,balanced_accuracy,123,100.0,100.0,100.0,100.0,50.452,48.93600000000001,57.143,50.452
555,555,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,3.5,balanced_accuracy,122,100.0,100.0,100.0,100.0,53.981,55.318999999999996,61.818000000000005,51.481
556,556,MLP,Conscientiousness,keep median,pearson,solver,mean_FA,3.4419999999999997,balanced_accuracy,120,78.258,78.75,75.362,86.779,57.608999999999995,57.446999999999996,60.0,60.145
557,557,MLP,Agreeableness,keep median,pearson,solver,mean_strl,3.3280000000000003,balanced_accuracy,116,85.11399999999999,86.301,82.759,94.848,55.543,42.553000000000004,40.0,64.027
558,558,MLP,Extraversion,keep median,pearson,solver,mean_FA,3.299,balanced_accuracy,115,100.0,100.0,100.0,100.0,53.571000000000005,53.191,54.167,54.028999999999996
559,559,MLP,Openness,keep median,pearson,solver,mean_strl,3.27,balanced_accuracy,114,84.749,84.81,83.78399999999999,91.055,59.722,57.446999999999996,54.545,62.778
560,560,MLP,Neuroticism,keep median,pearson,solver,mean_strl,3.242,balanced_accuracy,113,100.0,100.0,100.0,100.0,50.463,46.809,35.897,44.443999999999996
561,561,MLP,Extraversion,keep median,pearson,solver,mean_FA,3.213,balanced_accuracy,112,100.0,100.0,100.0,100.0,53.114,53.191,56.0,54.028999999999996
562,562,MLP,Conscientiousness,keep median,pearson,solver,mean_strl,3.1839999999999997,balanced_accuracy,111,76.128,76.25,74.667,86.404,61.957,61.702,65.385,56.703
563,563,MLP,Neuroticism,keep median,pearson,solver,mean_FA,3.155,balanced_accuracy,110,100.0,100.0,100.0,100.0,41.111000000000004,38.298,29.268,41.111000000000004
564,564,MLP,Openness,keep median,pearson,solver,mean_FA,3.127,balanced_accuracy,109,80.212,81.013,76.923,93.62899999999999,54.074,53.191,54.167,61.481
565,565,MLP,Conscientiousness,keep median,pearson,solver,num_streamlines,3.0980000000000003,balanced_accuracy,108,100.0,100.0,100.0,100.0,53.08,53.191,50.0,58.152
566,566,MLP,Openness,keep median,pearson,solver,num_streamlines,3.069,balanced_accuracy,107,92.535,92.405,92.105,97.49,57.778,57.446999999999996,60.0,59.074
567,567,MLP,Agreeableness,keep median,pearson,solver,mean_FA,3.0410000000000004,balanced_accuracy,106,88.939,89.041,87.87899999999999,96.288,50.452,48.93600000000001,57.143,49.548
568,568,MLP,Agreeableness,keep median,pearson,solver,num_streamlines,2.897,balanced_accuracy,101,92.955,93.15100000000001,92.30799999999999,97.42399999999999,44.57,40.426,46.153999999999996,55.43
569,569,MLP,Conscientiousness,keep median,pearson,solver,num_streamlines,2.8689999999999998,balanced_accuracy,100,97.619,97.5,97.436,99.875,61.685,61.702,60.87,58.513999999999996
570,570,MLP,Neuroticism,keep median,pearson,solver,mean_strl,2.84,balanced_accuracy,99,86.916,87.654,85.294,96.806,41.20399999999999,36.17,11.765,50.185
571,571,MLP,Agreeableness,keep median,pearson,solver,mean_strl,2.8110000000000004,balanced_accuracy,98,83.67399999999999,83.56200000000001,82.353,92.87899999999999,37.783,34.043,39.216,36.878
572,572,MLP,Extraversion,keep median,pearson,solver,mean_FA,2.783,balanced_accuracy,97,100.0,100.0,100.0,100.0,58.333,57.446999999999996,56.522,51.465
573,573,MLP,Openness,keep median,pearson,solver,mean_FA,2.7539999999999996,balanced_accuracy,96,83.559,83.544,82.667,90.927,56.019,53.191,47.619,60.74100000000001
574,574,MLP,Agreeableness,keep median,pearson,solver,mean_FA,2.725,balanced_accuracy,95,100.0,100.0,100.0,100.0,50.113,55.318999999999996,66.667,43.665
575,575,MLP,Neuroticism,keep median,pearson,solver,mean_FA,2.697,balanced_accuracy,94,100.0,100.0,100.0,100.0,52.315,48.93600000000001,40.0,53.333
576,576,MLP,Extraversion,keep median,pearson,solver,mean_strl,2.639,balanced_accuracy,92,85.714,85.897,84.507,92.39399999999999,32.967,31.915,27.273000000000003,27.473000000000003
577,577,MLP,Conscientiousness,keep median,pearson,solver,mean_FA,2.61,balanced_accuracy,91,80.764,81.25,78.26100000000001,90.288,54.982,55.318999999999996,46.153999999999996,59.42
578,578,MLP,Agreeableness,keep median,pearson,solver,mean_strl,2.524,balanced_accuracy,88,100.0,100.0,100.0,100.0,61.652,61.702,70.0,60.633
579,579,MLP,Extraversion,keep median,pearson,solver,num_streamlines,2.496,balanced_accuracy,87,89.087,89.744,87.87899999999999,96.693,49.63399999999999,46.809,32.431999999999995,44.321999999999996
580,580,MLP,Conscientiousness,keep median,pearson,solver,mean_FA,2.467,balanced_accuracy,86,79.574,80.0,77.143,88.65899999999999,59.692,59.574,61.224,60.145
581,581,MLP,Openness,keep median,pearson,solver,mean_FA,2.438,balanced_accuracy,85,74.968,75.949,69.84100000000001,86.165,54.722,53.191,52.174,64.815
582,582,MLP,Agreeableness,keep median,pearson,solver,num_streamlines,2.41,balanced_accuracy,84,100.0,100.0,100.0,100.0,53.394,53.191,62.068999999999996,54.299
583,583,MLP,Agreeableness,keep median,pearson,solver,mean_FA,2.381,balanced_accuracy,83,100.0,100.0,100.0,100.0,55.43,59.574,69.84100000000001,59.729
584,584,MLP,Extraversion,keep median,pearson,solver,mean_FA,2.324,balanced_accuracy,81,100.0,100.0,100.0,100.0,52.106,51.06399999999999,48.888999999999996,55.128
585,585,MLP,Extraversion,keep median,pearson,solver,mean_strl,2.266,balanced_accuracy,79,83.73,84.615,81.25,93.32,54.486999999999995,53.191,50.0,50.916000000000004
586,586,MLP,Openness,keep median,pearson,solver,mean_FA,2.18,balanced_accuracy,76,75.77199999999999,75.949,73.973,83.78399999999999,59.167,55.318999999999996,46.153999999999996,67.96300000000001
587,587,MLP,Conscientiousness,keep median,pearson,solver,mean_strl,2.151,balanced_accuracy,75,100.0,100.0,100.0,100.0,57.246,57.446999999999996,52.381,58.876999999999995
588,588,MLP,Conscientiousness,keep median,pearson,solver,mean_FA,2.123,balanced_accuracy,74,81.14,81.25,80.0,92.419,59.33,59.574,53.659,60.145
589,589,MLP,Agreeableness,keep median,pearson,solver,mean_strl,2.094,balanced_accuracy,73,100.0,100.0,100.0,100.0,63.461999999999996,57.446999999999996,62.963,67.195
590,590,MLP,Neuroticism,keep median,pearson,solver,mean_FA,2.065,balanced_accuracy,72,75.829,76.543,72.464,83.04700000000001,47.315,44.681000000000004,38.095,43.888999999999996
591,591,MLP,Openness,keep median,pearson,solver,mean_strl,2.037,balanced_accuracy,71,68.694,69.62,62.5,75.29,64.722,61.702,57.143,65.0
592,592,MLP,Extraversion,keep median,pearson,solver,mean_FA,1.9509999999999998,balanced_accuracy,68,100.0,100.0,100.0,100.0,58.333,57.446999999999996,56.522,55.128
593,593,MLP,Agreeableness,keep median,pearson,solver,mean_FA,1.922,balanced_accuracy,67,84.92399999999999,84.932,83.58200000000001,95.53,59.615,55.318999999999996,61.818000000000005,57.919
594,594,MLP,Openness,keep median,pearson,solver,mean_FA,1.865,balanced_accuracy,65,79.344,79.747,77.143,86.87299999999999,61.574,59.574,57.778,62.778
595,595,MLP,Agreeableness,keep median,pearson,solver,mean_strl,1.8359999999999999,balanced_accuracy,64,100.0,100.0,100.0,100.0,64.027,61.702,68.96600000000001,66.968
596,596,MLP,Conscientiousness,keep median,pearson,solver,mean_FA,1.807,balanced_accuracy,63,100.0,100.0,100.0,100.0,44.475,44.681000000000004,38.095,54.71
597,597,MLP,Neuroticism,keep median,pearson,solver,mean_FA,1.7790000000000001,balanced_accuracy,62,76.10600000000001,77.778,70.0,88.45200000000001,57.963,53.191,38.889,48.333
598,598,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,1.75,balanced_accuracy,61,100.0,100.0,100.0,100.0,48.426,48.93600000000001,53.846000000000004,45.74100000000001
599,599,MLP,Extraversion,keep median,pearson,solver,mean_strl,1.7209999999999999,balanced_accuracy,60,80.952,82.051,77.419,90.476,49.725,48.93600000000001,47.826,57.326
600,600,MLP,Openness,keep median,pearson,solver,mean_strl,1.692,balanced_accuracy,59,64.64,65.82300000000001,55.738,78.829,63.426,61.702,60.87,60.185
601,601,MLP,Agreeableness,keep median,pearson,solver,mean_FA,1.6640000000000001,balanced_accuracy,58,100.0,100.0,100.0,100.0,60.181000000000004,59.574,67.797,63.348
602,602,MLP,Extraversion,keep median,pearson,solver,mean_FA,1.578,balanced_accuracy,55,100.0,100.0,100.0,100.0,53.022,51.06399999999999,43.902,53.114
603,603,MLP,Conscientiousness,keep median,pearson,solver,mean_FA,1.5490000000000002,balanced_accuracy,54,75.627,76.25,71.642,87.594,55.071999999999996,55.318999999999996,48.78,65.399
604,604,MLP,Openness,keep median,pearson,solver,mean_strl,1.52,balanced_accuracy,53,100.0,100.0,100.0,100.0,54.074,53.191,54.167,57.963
605,605,MLP,Openness,keep median,pearson,solver,mean_FA,1.492,balanced_accuracy,52,72.748,73.418,68.657,79.858,61.574,59.574,57.778,62.778
606,606,MLP,Agreeableness,keep median,pearson,solver,mean_FA,1.463,balanced_accuracy,51,100.0,100.0,100.0,100.0,58.71,57.446999999999996,65.517,64.48
607,607,MLP,Neuroticism,keep median,pearson,solver,mean_strl,1.4340000000000002,balanced_accuracy,50,100.0,100.0,100.0,100.0,44.167,42.553000000000004,40.0,47.778
608,608,MLP,Extraversion,keep median,pearson,solver,mean_strl,1.406,balanced_accuracy,49,74.80199999999999,75.641,70.76899999999999,83.598,42.125,42.553000000000004,47.059,37.546
609,609,MLP,Neuroticism,keep median,pearson,solver,mean_strl,1.291,balanced_accuracy,45,71.837,74.074,61.818000000000005,85.68799999999999,41.20399999999999,36.17,11.765,38.519
610,610,MLP,Openness,keep median,pearson,solver,mean_FA,1.262,balanced_accuracy,44,100.0,100.0,100.0,100.0,46.667,44.681000000000004,40.909,51.29600000000001
611,611,MLP,Extraversion,keep median,pearson,solver,mean_FA,1.234,balanced_accuracy,43,72.024,73.077,66.667,77.249,36.355,36.17,37.5,41.758
612,612,MLP,Agreeableness,keep median,pearson,solver,mean_FA,1.205,balanced_accuracy,42,100.0,100.0,100.0,100.0,41.855,46.809,59.016000000000005,30.543000000000003
613,613,MLP,Extraversion,keep median,pearson,solver,mean_strl,1.176,balanced_accuracy,41,100.0,100.0,100.0,100.0,44.505,44.681000000000004,48.0,40.659
614,614,MLP,Extraversion,keep median,pearson,solver,num_streamlines,1.147,balanced_accuracy,40,75.595,76.923,70.0,88.36,54.396,51.06399999999999,34.286,63.736000000000004
615,615,MLP,Conscientiousness,keep median,pearson,solver,mean_FA,1.061,balanced_accuracy,37,73.49600000000001,73.75,71.233,84.712,46.648999999999994,46.809,41.86,54.167
616,616,MLP,Conscientiousness,keep median,pearson,solver,mean_FA,1.033,balanced_accuracy,36,74.937,75.0,73.684,85.213,62.047,61.702,66.667,61.051
617,617,MLP,Agreeableness,keep median,pearson,solver,mean_FA,1.004,balanced_accuracy,35,73.333,73.973,69.84100000000001,82.955,45.136,44.681000000000004,53.571000000000005,44.79600000000001
618,618,MLP,Openness,keep median,pearson,solver,mean_FA,0.975,balanced_accuracy,34,68.694,69.62,62.5,74.903,60.37,57.446999999999996,52.381,67.407
619,619,MLP,Conscientiousness,keep median,pearson,solver,mean_strl,0.9470000000000001,balanced_accuracy,33,100.0,100.0,100.0,100.0,42.663000000000004,42.553000000000004,44.898,43.297
620,620,MLP,Neuroticism,keep median,pearson,solver,mean_FA,0.9179999999999999,balanced_accuracy,32,73.771,74.074,71.233,80.467,53.519,51.06399999999999,46.512,58.70399999999999
621,621,MLP,Openness,keep median,pearson,solver,mean_FA,0.8029999999999999,balanced_accuracy,28,65.444,65.82300000000001,61.972,76.512,59.722,57.446999999999996,54.545,67.407
622,622,MLP,Agreeableness,keep median,pearson,solver,mean_FA,0.775,balanced_accuracy,27,100.0,100.0,100.0,100.0,54.864,55.318999999999996,64.407,56.335
623,623,MLP,Neuroticism,keep median,pearson,solver,mean_FA,0.746,balanced_accuracy,26,100.0,100.0,100.0,100.0,40.37,40.426,44.0,36.296
624,624,MLP,Extraversion,keep median,pearson,solver,mean_FA,0.7170000000000001,balanced_accuracy,25,100.0,100.0,100.0,100.0,49.358999999999995,51.06399999999999,59.648999999999994,48.535
625,625,MLP,Openness,keep median,pearson,solver,mean_FA,0.602,balanced_accuracy,21,63.771,64.557,57.576,71.042,64.074,61.702,59.091,64.815
626,626,MLP,Agreeableness,keep median,pearson,solver,mean_FA,0.574,balanced_accuracy,20,63.446999999999996,65.753,50.98,75.0,43.1,38.298,43.137,47.285
627,627,MLP,Neuroticism,keep median,pearson,solver,mean_FA,0.545,balanced_accuracy,19,100.0,100.0,100.0,100.0,51.667,48.93600000000001,42.857,55.185
628,628,MLP,Agreeableness,keep median,pearson,solver,num_streamlines,0.488,balanced_accuracy,17,76.098,76.712,73.016,83.86399999999999,35.633,44.681000000000004,59.375,29.186
629,629,MLP,Agreeableness,keep median,pearson,solver,mean_FA,0.43,balanced_accuracy,15,59.167,61.644,44.0,70.455,44.005,36.17,37.5,43.43899999999999
630,630,MLP,Openness,keep median,pearson,solver,mean_FA,0.402,balanced_accuracy,14,64.961,65.82300000000001,58.461999999999996,72.523,52.87,51.06399999999999,48.888999999999996,64.815
631,631,MLP,Agreeableness,keep median,pearson,solver,mean_FA,0.287,balanced_accuracy,10,100.0,100.0,100.0,100.0,49.887,44.681000000000004,50.0,41.855
632,632,MLP,Conscientiousness,keep median,pearson,solver,mean_strl,0.258,balanced_accuracy,9,67.982,68.75,61.538000000000004,68.672,59.511,59.574,57.778,54.71
633,633,MLP,Extraversion,keep median,pearson,solver,mean_strl,0.22899999999999998,balanced_accuracy,8,100.0,100.0,100.0,100.0,42.125,42.553000000000004,47.059,45.604
634,634,MLP,Agreeableness,keep median,pearson,solver,mean_FA,0.172,balanced_accuracy,6,100.0,100.0,100.0,100.0,44.79600000000001,51.06399999999999,63.492,36.199
635,635,MLP,Conscientiousness,keep median,pearson,solver,mean_strl,0.14300000000000002,balanced_accuracy,5,60.84,61.25,56.338,67.23100000000001,63.949,63.83,65.306,66.123
0,0,SVC,Openness,test throw median,pearson,baseline,mean_FA,2.0,balanced_accuracy,70,92.535,92.405,92.105,97.104,61.25,61.111000000000004,63.158,57.812
1,1,SVC,Openness,test throw median,pearson,baseline,mean_FA,5.0,balanced_accuracy,175,89.994,89.87299999999999,89.47399999999999,95.399,55.625,55.556000000000004,57.895,60.625
5,5,SVC,Extraversion,test throw median,pearson,baseline,num_streamlines,2.0,balanced_accuracy,70,91.865,92.30799999999999,91.176,98.214,72.807,72.973,75.0,80.40899999999999
